"HolderAddress","Balance","PendingBalanceUpdate"
"0x8ae1874f2f9f26eeecf1855adec19f530e3cdeaa","939.656232192269","No"
"0x866749e744b6ee8d3814d250559ef8456c1faf5a","43372.4296910767","No"
"0x6b680d3dd3646aa5c786f2e9194154c360906706","49.4863548316931","No"
"0x10a471614b00e092e4c669fd60b56bf342614ddd","12676.18","No"
"0x000000000000000000000000000000000000dead","66220729.5","No"
"0x756e415e458ac05c1a69e834092034017f74da93","2026.77508550532","No"
"0x2863a722430cb3fe3ca4fc2273d3fc4797caacdb","0.99325939158973","No"
"0x72e51337fc50d76b24d234d4cb914322291f9638","1.662140289928E-06","No"
"0x8962cafd50a5b354cb849a9a5884306967266045","1.7318488619212","No"
"0x487261dac00ebf4e185ee4661e2e27e6f80c9baf","0.174884916910541","No"
"0x5eb8b005a12decc688802be7933e52cfdeb8937b","0.00590784367949084","No"
"0x3bb44e46c960aa6b46ea414a857528b12701c45c","40.1566264489381","No"
"0x1a00488bbf00339e0b9c32bd1258c46037da0206","12.4924409258741","No"
"0xafee94527d4bbbdb2b9091fb55a59dadda50bea8","13.1396873344024","No"
"0x316fa014610ae2224329f3d73170ce6bb217aee0","0.0176184","No"
"0x9360b4d44fc7417ea61195cb138c5c4a61fd4191","0.133673199554663","No"
"0xa23ad45e57b3b6918d4ba037a0af3d72d2278224","0.853147217846709","No"
"0xde2fc3483391286c095dc40b75058bd04f016965","2.00003466353778","No"
"0x22f43c819c5335e3b49b8d4ca8a93fe5c06222cb","7.95358413691323","No"
"0x6f4291c7abeb66aafac909045d00b0ec4e7f9206","1.99657895928631","No"
"0xbb7de4ac15be8f40587fe170a1c37a3c1e2b32ca","13.0371127926812","No"
"0xea132de2206b48e723dd1165fd829c3578a0c0f6","7.99592645255799","No"
"0x2239ff85f256b0ad09502e6b757ad4c0a747a899","1","No"
"0x52ea65a5483bfdcf037154aff9bdc0e87691a7a4","0.687873405543465","No"
"0x693e38a363497bbf04bfab2f6cb503c7ed285b7e","0.00370305231221195","No"
"0xe24854ca9a80e03628fa872b9404040062cf6e76","1","No"
"0x1d7b13d2c5c130e698dffaa11d76adabc787f269","0.925","No"
"0x3fa250468a6f5f31242d5eaff21728f48793b444","0.0099999999998","No"
"0x19adde0be53965fcb19a3378f5e640bdb662f07b","19.7363591141905","No"
"0xdf97dc4b6800d05fad5fba0adb60605138e3e13c","0.00488694017686815","No"
"0x93de36ceed616b82e8b9c4f4a67d57915fd52228","0.000651698521453369","No"
"0xdbc9084edfbb8633482c916a9685e38b6bdd36ce","11","No"
"0x8c654c48d9f3e078acf24f81153f85787663f2c4","0.00474105264525721","No"
"0x13f1c6aa9480f5950f5037d56c5582b6e8395624","0.723197299661058","No"
"0x713704b3275efbfb167348091dd2e6c06112bc53","0.887147818337491","No"
"0xa0e99f4bf234cb0b24c429e40f91153105ce29f1","2.85675311674584","No"
"0x010c96f8f0fb3d3168890e4063f62412ecebce96","3.45307767E-10","No"
"0xdd19dc36abc1b0fd19d9a445f655b3a5178125ff","0.269233835813986","No"
"0x525ae63d0a514400967f11dce2fc194865c4356f","2.78360471354392","No"
"0x06fba59e43b44491ac8c3e7d388490b3dc27b5cd","0.398768095871439","No"
"0x3de85b270de7fd0652abb8a07d333b241e52eccb","5.70804830770384","No"
"0x3ea80afa5f4249fd6f2a5509d90983b2d77b6726","0.0217996123660007","No"
"0xd758cfe99519ffd0937a094a1d44dafd18caf582","0.26","No"
"0xbc21100061e92c10007d2672bf488f4719f48d30","4.16660523839795","No"
"0x53e26955f12b8bafdb6474a09975fdc3aaf59ea3","0.470905039500974","No"
"0x61181b6aff6efa8578f0ccfa48a3ebf24b7beb6c","0.439084708792964","No"
"0x7a29531276da0abdbf61ead63d52c956b0a48dfa","0.00199244073844932","No"
"0x7fe6d6773a4825037e12d55e3ff4616a973aafff","60.8889537311614","No"
"0xd4f02ce5b2ac30bfd781bde71dd16fad5e45d889","0.15","No"
"0x577a423be583ed5abb5d70e97c34293c7d9fed4b","146.23","No"
"0x28611a772b63a857156aa2571668b6101732c8ac","1","No"
"0xf34b4fdd50689f8be311c029f4574f9f27c46fa0","0.599959992321948","No"
"0x95d4e1c76c02deb539500de3304b41caedcc376e","5","No"
