2021-05-25 16:22:30,077 - root [INFO] - Using http://25.19.185.225:8545
2021-05-25 16:22:30,388 - root [INFO] - target_block
2021-05-25 16:22:30,388 - root [INFO] - 3472685
2021-05-25 16:22:30,389 - root [INFO] - Current block 4811529, target block 3472685, last synced block 3472669, blocks to sync 16
2021-05-25 16:22:30,392 - ProgressLogger [INFO] - Started work. Items to process: 16.
2021-05-25 16:22:32,833 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node 3c76e378d9e409e7b15b373ba045ba3f84960d4ce44ef0349088e79938d19e29 (path )'}
2021-05-25 16:22:32,858 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node 765f257d9dd87b896d2afdeccf94988bde50131123197e2e9ab704ea2a7c9fe6 (path )'}
2021-05-25 16:22:32,867 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node 2f1a6da5244c3382a92efed05c70187406ba3c638a51153702cbe4a1527d8288 (path )'}
2021-05-25 16:22:32,874 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node 765f257d9dd87b896d2afdeccf94988bde50131123197e2e9ab704ea2a7c9fe6 (path )'}
2021-05-25 16:22:32,912 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node 2f1a6da5244c3382a92efed05c70187406ba3c638a51153702cbe4a1527d8288 (path )'}
2021-05-25 16:22:32,923 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f948b646c1d216408468486594b419f13e9e086f1eb321b7684b1ecbbef26a50 (path )'}
2021-05-25 16:22:32,945 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node 403678f333ebf4632e420a281f50a44480a0c8567de4b477d61044b159b519b3 (path )'}
2021-05-25 16:22:32,956 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f948b646c1d216408468486594b419f13e9e086f1eb321b7684b1ecbbef26a50 (path )'}
2021-05-25 16:22:32,965 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node 403678f333ebf4632e420a281f50a44480a0c8567de4b477d61044b159b519b3 (path )'}
2021-05-25 16:22:32,974 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node b058293e6ffb685be4e15248e1072506566c226b90fe11c82a6aff090aaaa0b9 (path )'}
2021-05-25 16:22:33,027 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node afb37a4c5efb65d27ab1def9295eda49e9c0cf42a4a312b00bdb21639bd3c3f6 (path )'}
2021-05-25 16:22:33,038 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node b058293e6ffb685be4e15248e1072506566c226b90fe11c82a6aff090aaaa0b9 (path )'}
2021-05-25 16:22:33,051 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node afb37a4c5efb65d27ab1def9295eda49e9c0cf42a4a312b00bdb21639bd3c3f6 (path )'}
2021-05-25 16:22:33,111 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,136 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,146 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,155 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,164 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,172 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,182 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,189 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,196 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,204 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,213 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,222 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,230 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,237 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,244 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,250 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,257 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,266 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,273 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,280 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,286 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,293 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,300 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,308 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,316 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,325 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,332 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,338 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
2021-05-25 16:22:33,345 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node f4a40a4d6079df19401bec5c3bc271678dcb205c04d29dd3006ea62e1afa6e0e (path )'}
2021-05-25 16:22:33,352 - EthService [ERROR] - {'code': -32000, 'message': 'missing trie node d7d3b043b15db0821cb7605b9eb1e17719df63fb9cf06723d52fc897cf7f85d9 (path )'}
